,Unnamed: 0,Airline,Flight Number,Date of Departure,From,To,Duration,Total Stops,Price
241,241.0,SpiceJet,SG-635,"Wed, Feb 16",Goa,Mumbai,20h 35m,Non Stop,"2,200"
242,242.0,Air Asia,I5-941,"Wed, Feb 16",Mumbai,Mumbai,21h 40m,Non Stop,"2,201"
243,243.0,Go First,G8-385,"Wed, Feb 16",Goa,Mumbai,23h 35m,Non Stop,"2,201"
244,244.0,Go First,G8-395,"Wed, Feb 16",Mumbai,Mumbai,24h 35m,Non Stop,"2,201"
245,245.0,Air Asia,I5-1561,"Wed, Feb 16",Goa,Mumbai,12h 40m,1 Stop,"2,201"
246,246.0,Go First,G8-399,"Wed, Feb 16",Mumbai,Mumbai,14h 25m,1 Stop,"2,201"
247,247.0,Air Asia,I5-339,"Wed, Feb 16",Goa,Mumbai,14h 25m,1 Stop,"2,201"
248,248.0,Go First,G8-320,"Wed, Feb 16",Mumbai,Mumbai,16h 10m,1 Stop,"2,201"
249,249.0,Air Asia,I5-334,"Wed, Feb 16",Goa,Mumbai,9h 15m,1 Stop,"2,201"
250,250.0,Air India,9I-9547,"Wed, Feb 16",Mumbai,Goa,17h 30m,1 Stop,"2,292"
251,251.0,Air Asia,I5-972,"Tue, Feb 15",Goa,Goa,1h 35m,1 Stop,"2,292"
252,252.0,IndiGo,6E-886/905,"Tue, Feb 15",Mumbai,Goa,1h 35m,1 Stop,"2,292"
253,253.0,Air Asia,I5-1983/972,"Tue, Feb 15",Goa,Goa,1h 40m,1 Stop,"2,292"
254,254.0,IndiGo,6E-484/905,"Tue, Feb 15",Mumbai,Goa,1h 40m,1 Stop,"2,292"
255,255.0,IndiGo,6E-6257/905,"Tue, Feb 15",Goa,Goa,1h 45m,1 Stop,"2,292"
256,256.0,IndiGo,6E-886/793,"Tue, Feb 15",Mumbai,Goa,1h 50m,Non Stop,"2,292"
257,257.0,Air Asia,I5-1576/1517,"Tue, Feb 15",Goa,Goa,5h 10m,Non Stop,"2,292"
258,258.0,IndiGo,6E-484/793,"Tue, Feb 15",Mumbai,Goa,6h 30m,Non Stop,"2,292"
259,259.0,Air Asia,I5-1576/972,"Tue, Feb 15",Goa,Goa,6h 35m,Non Stop,"2,292"
260,260.0,IndiGo,6E-886/425,"Tue, Feb 15",Mumbai,Patna,6h 55m,Non Stop,"2,972"
261,261.0,IndiGo,6E-484/425,"Wed, Feb 16",Kolkata,Patna,7h 35m,Non Stop,"2,972"
262,262.0,IndiGo,6E-6257/425,"Wed, Feb 16",Mumbai,Patna,8h 55m,1 Stop,"2,972"
263,263.0,IndiGo,6E-196/6277,"Wed, Feb 16",Kolkata,Patna,9h 10m,Non Stop,"3,553"
264,264.0,IndiGo,6E-6353/6277,"Wed, Feb 16",Mumbai,Patna,9h 25m,Non Stop,"3,553"
265,265.0,Air India,AI-573,"Wed, Feb 16",Kolkata,Patna,7h 50m,Non Stop,"3,646"
266,266.0,IndiGo,6E-5323/6223,"Wed, Feb 16",Mumbai,Patna,9h 45m,Non Stop,"3,795"
267,267.0,IndiGo,6E-5365/6223,"Wed, Feb 16",Kolkata,Patna,10h 50m,Non Stop,"3,795"
268,268.0,IndiGo,6E-2186/5336,"Wed, Feb 16",Mumbai,Patna,1h 55m,Non Stop,"3,858"
269,269.0,IndiGo,6E-2186/2043,"Wed, Feb 16",Kolkata,Patna,2h 00m,Non Stop,"3,858"
270,270.0,Vistara,UK-893,"Wed, Feb 16",Mumbai,Hyderabad,2h 00m,1 Stop,"1,714"
271,271.0,IndiGo,6E-638,"Wed, Feb 16",Kolkata,Hyderabad,2h 10m,1 Stop,"1,714"
272,272.0,IndiGo,6E-6257,"Wed, Feb 16",Mumbai,Hyderabad,1h 55m,1 Stop,"1,714"
273,273.0,IndiGo,6E-484,"Wed, Feb 16",Kolkata,Hyderabad,2h 05m,1 Stop,"1,714"
274,274.0,Vistara,UK-897,"Wed, Feb 16",Mumbai,Hyderabad,5h 05m,1 Stop,"1,714"
275,275.0,IndiGo,6E-6491,"Wed, Feb 16",Kolkata,Hyderabad,1h 50m,,"1,714"
276,276.0,IndiGo,6E-855,"Wed, Feb 16",Mumbai,Hyderabad,1h 50m,,"1,714"
277,277.0,IndiGo,6E-886,"Wed, Feb 16",Kolkata,Hyderabad,1h 55m,1 Stop,"1,714"
278,278.0,Air India,9I-9517,"Wed, Feb 16",Mumbai,Hyderabad,2h 00m,1 Stop,"1,714"
